fold,9H - 10S
fold,8C - 10H
fold,9H - QD
fold,KD - 9C
fold,8H - 5S
fold,8D - JS
raise,10S - QH
call,AD - 8H
fold,9H - 5S
fold,QC - 2D
fold,8H - 7D
call,QD - QS
fold,10D - 6C
fold,QD - 3S
fold,5C - 10C
fold,3D - KS
fold,6S - 10C
fold,5S - 8C
fold,KC - 2D
fold,2H - 2C
fold,AD - 5S
raise,KH - KC
fold,10D - 3C
fold,KS - 5S
fold,5H - 8D
fold,3C - JD
fold,JH - 6C
fold,6H - 4D
call,KH - JH
fold,5H - 10C
fold,7S - KH
fold,3C - 9H
fold,5D - AH
fold,3S - 2D
call,KS - KH
call,2D - 5H
fold,JC - 7D
fold,4S - 9C
call,2S - 8C
fold,10H - 7D
fold,8H - 3C
fold,2H - 10S
fold,JH - 7H
fold,4S - 10C
fold,9H - JS
fold,JC - 4S
fold,4S - KD
fold,4D - JD
fold,9C - 5S
call,KS - 4D
fold,KS - 4D
fold,8C - 6H
fold,7C - KS
fold,AS - 9H
fold,3D - 7S
fold,4H - 5C
fold,6C - 5H
fold,QH - 10C
fold,5H - 6D
raise,KC - QS
call,KC - QS
fold,9S - 7S
raise,7D - 7C
call,7D - 7C
fold,3H - 4H
fold,3H - 7C
fold,JH - 2C
raise,QC - KS
fold,QC - KS
call,7H - 5D
fold,4D - 7C
fold,3H - 6S
fold,9H - 10D
fold,4D - 3H
call,9C - 9S
fold,9D - 4S
call,9S - 9D
fold,6C - QH
fold,9D - KH
fold,2C - 3C
fold,KD - 10H
fold,JD - 3S
fold,6H - 2D
fold,JS - 5S
fold,AD - 2S
fold,QH - 9D
raise,10C - JC
fold,4C - 3C
call,JC - JD
call,AC - 6C
fold,8S - 8D
fold,6S - 6C
raise,10S - JS
call,10S - JS
call,4S - AS
raise,JS - KD
fold,5D - 4H
fold,8C - 6D
fold,5D - 9S
fold,8D - 4D
fold,QS - 9C
fold,10C - 2S
raise,AH - AS
fold,6S - 10C
fold,2D - 10S
call,7H - AH
fold,5S - JD
fold,AC - 8S
fold,QC - 9H
call,QC - QS
fold,QS - 7H
fold,4D - 9S
fold,3C - AS
fold,4H - AC
fold,8D - KC
fold,6H - 3H
call,KH - 4S
fold,JD - 3C
fold,8D - 3S
fold,2D - 5C
fold,2D - 6D
fold,10D - 9H
call,5S - 10H
fold,KS - 6D
fold,5D - 6S
fold,7D - 2H
call,10S - QD
fold,AD - 9C
fold,5D - 4H
raise,QH - JS
call,QH - JS
fold,5S - AC
fold,8H - 5C
fold,6H - QD
fold,3C - 6H
fold,6C - JH
fold,8C - 9S
call,8C - 7C
fold,8C - 7C
raise,AD - 8D
fold,AD - 8D
call,6C - 8C
fold,QD - 5S
fold,6S - 3D
fold,3S - 9H
raise,JC - QC
fold,8H - QD
fold,8D - JS
fold,6D - 4S
raise,KC - AD
raise,KC - AD
fold,7C - 4D
fold,6D - JS
fold,9S - AH
fold,KC - 4S
fold,7S - AH
fold,5S - 3C
fold,4H - JS
fold,4D - 5S
fold,7D - 10H
raise,KC - JH
fold,7S - 4S
fold,8S - 10D
fold,KC - 4C
fold,8H - 9S
fold,9S - KS
fold,JD - 7S
raise,AH - JC
call,AH - JC
fold,8D - 5D
fold,7H - 2C
fold,9C - AH
fold,5D - KS
call,9C - 10S
fold,8C - 10S
fold,8S - JH
fold,JH - 5C
fold,QC - KS
fold,2C - 8C
fold,QD - 4D
raise,KS - AC
raise,KS - AC
call,AD - 6C
fold,4H - AD
fold,6C - 4H
fold,2D - 9S
fold,JD - QH
raise,AH - QH
raise,AH - QH
fold,9D - 4C
fold,QC - 5C
fold,7C - JD
raise,7S - 9S
call,7S - 9S
fold,6D - 7D
fold,9C - 5D
fold,KD - 8S
raise,AC - KD
call,AC - KD
fold,3H - QD
fold,3C - KS
raise,10H - QH
fold,10H - QH
fold,5D - 7H
fold,7C - 2H
fold,5S - QS
fold,4H - 6S
fold,8C - AD
fold,4D - 3D
fold,7D - 7C
raise,QS - AS
fold,6C - 4C
raise,QS - QC
fold,9C - 10H
fold,9S - 2S
fold,2H - KD
fold,QH - 4D
fold,9D - 4C
call,7C - 6D
raise,AS - QS
call,5C - 2H
fold,KS - 2S
fold,8H - 5H
fold,4D - 3D
fold,4H - 5D
fold,4D - AC
fold,3D - QD
fold,2D - 2H
fold,8S - 6D
raise,QD - AH
fold,2H - 5C
call,10C - 9C
fold,2S - 3S
fold,AC - QS
fold,10D - 6D
fold,5D - 8C
fold,5H - 3S
fold,2C - KC
fold,8C - 7S
call,4C - 5S
raise,7H - 8H
fold,7H - 8H
fold,2S - 4D
fold,JC - 3S
raise,JC - JD
raise,JC - JD
fold,8H - 9C
raise,AS - 6S
fold,4H - JD
fold,7H - 4H
fold,2S - JS
fold,5C - KS
fold,8D - 4S
fold,10H - 6S
fold,KS - 9C
fold,QS - 7H
call,KS - 8H
fold,2S - 7D
fold,6H - 4C
fold,4D - KD
fold,5S - 4D
fold,7H - 10D
fold,3S - AS
fold,QD - 3C
call,KS - 10D
fold,KH - 6C
call,7H - JS
fold,5S - KC
fold,7C - 9S
raise,10C - QH
fold,10C - QH
fold,AC - 2H
fold,3S - 3H
fold,2D - 4D
raise,7H - AH
fold,KD - QD
fold,KD - 3S
fold,8D - 2C
fold,QH - KD
fold,KS - 6C
fold,JD - 10H
fold,6D - 2S
fold,QS - 4S
fold,10D - 9S
fold,QH - 8S
fold,4D - 2S
fold,9C - QD
fold,6D - JD
fold,QD - 8S
raise,QC - KS
fold,QC - KS
fold,JC - 9S
raise,AD - 9D
fold,AD - 9D
fold,9D - 2D
fold,10H - JC
fold,KD - 7H
fold,4H - 10S
fold,AC - 8S
fold,6S - JH
fold,AH - 8D
fold,JD - 7H
fold,AD - 4C
call,8D - 5C
call,KD - 10D
fold,10H - 2C
call,8C - 8H
raise,8C - 8H
fold,QC - 5S
fold,4C - KD
fold,3H - 10D
fold,5C - 4H
fold,7S - QD
fold,5S - 10D
fold,JC - 3C
raise,AC - KC
raise,AC - KC
call,JD - QC
fold,JD - QC
fold,10S - AC
fold,6S - 4S
fold,8C - 5S
fold,5C - JH
fold,JS - 7D
raise,AD - JD
raise,AD - JD
fold,10C - 3D
fold,6C - 10D
fold,8S - 2D
fold,10S - 5H
fold,7D - QH
fold,3D - 6C
fold,6D - JH
fold,6S - JH
fold,QD - 3C
fold,5S - 3D
raise,JD - KD
fold,JD - KD
fold,2H - 5C
fold,4H - 2D
raise,9S - 8S
call,QC - KS
fold,10S - 6C
raise,AC - JC
raise,AC - JC
fold,QD - 8S
fold,5C - 7S
fold,8C - 5D
fold,JS - 5H
fold,5D - QC
fold,4D - 7C
fold,JS - AD
fold,5D - 2H
fold,4S - JH
fold,7H - AC
fold,7D - 4S
fold,KS - KH
raise,QC - JD
call,QC - JD
fold,QH - 9D
fold,10S - 5C
fold,8H - 6D
fold,3H - 10C
fold,7S - 9D
fold,JH - 9C
fold,2H - AC
call,4S - AS
call,AS - 10C
fold,2D - AS
fold,6H - 9D
fold,KS - 2D
fold,10H - 8H
fold,4S - QH
fold,5H - 3S
fold,10C - 6H
fold,JD - 9C
fold,6S - 10D
raise,KH - 10H
call,KH - 10H
fold,2C - 10S
raise,8H - 8S
raise,8H - 8S
fold,5D - 7S
call,JC - 10H
fold,3H - JC
raise,10C - QD
call,10C - QD
fold,4C - 7C
fold,JD - 5S
fold,5H - JH
fold,4C - 9D
fold,7H - AS
fold,KH - 5S
fold,QC - 6C
raise,7H - 6H
fold,8C - 2S
fold,5C - 4C
raise,JC - JD
fold,9C - 3C
fold,5H - 9H
fold,7D - JD
fold,10H - 2D
fold,5H - 7H
fold,QC - 6D
fold,KS - 2S
fold,5C - JD
fold,KH - 9C
fold,6S - JH
fold,6H - 2H
fold,9C - 8S
fold,KD - 8C
fold,5H - 10D
call,7H - 7D
fold,AD - 10C
raise,JC - 10H
fold,6S - AC
raise,AD - AC
fold,8D - 7S
call,QH - KS
call,QH - KS
fold,7S - 10S
fold,4C - 2S
call,JD - AC
call,JD - AC
fold,4H - 4S
fold,9S - 4D
call,6H - 3C
fold,JD - 4D
fold,KC - 5H
call,JC - AD
raise,AC - KS
call,7S - AS
fold,QH - 10D
fold,8D - 7C
raise,AD - 10D
raise,AD - 10D
fold,2C - 9S
fold,3S - QC
fold,JC - 9D
fold,6D - AS
fold,KS - 9H
fold,7S - JC
raise,5S - 7S
fold,AC - KH
raise,JH - JD
fold,8H - KH
fold,5D - 9S
fold,4S - 6C
call,JD - KH
fold,2S - 5C
raise,QD - 10S
fold,QD - 10S
raise,JS - QS
fold,4C - JC
fold,3H - 9H
fold,10C - 6H
fold,8S - 2C
fold,7C - 4C
fold,8S - 9D
fold,JD - 2S
fold,5D - 3D
fold,3H - 10C
fold,4C - 4D
fold,4C - 7D
call,AS - 10S
fold,2S - 8C
fold,8H - JC
fold,10D - 6S
fold,JC - 3S
fold,QH - 5S
call,8S - 7S
fold,AS - 8C
call,QH - JC
call,4D - AD
fold,6D - JS
fold,7S - QC
fold,6S - JH
fold,2S - 8S
raise,AS - KD
raise,AS - JH
fold,9C - 10D
fold,8D - 6C
fold,QC - 3S
call,JH - 10D
call,AD - 6H
call,KH - 10S
fold,9S - 5H
fold,7S - 5D
call,8S - 10S
fold,8S - 10S
call,KH - 10H
fold,AC - 7H
call,7H - AH
call,7H - AH
fold,7D - 4D
fold,9D - 4D
fold,6D - 7H
fold,6S - 2S
fold,4C - 3S
fold,3D - 10S
raise,AC - KH
fold,6S - QS
fold,10D - 4C
fold,AS - 7H
fold,6D - 8S
fold,AC - 7H
fold,10C - 2D
fold,2H - 8D
call,JC - QC
fold,5H - KC
call,JC - KD
fold,8D - 6D
fold,3D - KS
fold,8H - 6C
fold,5D - 4H
fold,10C - 3C
call,5C - 9D
call,QH - QD
fold,9S - 8D
fold,9D - 8C
fold,QS - 7S
fold,5D - 5S
fold,7C - 4H
fold,AH - 7D
fold,4C - 9C
fold,3D - 2S
fold,5H - 9H
fold,AH - 8C
fold,7C - 5C
fold,6C - 8S
fold,7D - JS
fold,5S - QD
fold,4H - 8S
fold,8S - 6C
fold,5D - JH
raise,4S - AS
fold,4S - AS
fold,4S - 5H
fold,6S - 3S
fold,9D - 2C
fold,AD - 2S
raise,KH - 4H
fold,KH - 4H
fold,10S - 5C
call,5C - KD
fold,2S - 5C
raise,AS - QD
raise,AS - QD
raise,AS - QD
fold,QC - 10D
fold,3C - 4C
fold,QS - 4C
fold,7S - 10S
fold,10H - 3S
fold,3D - 5C
fold,KC - KS
fold,7D - QC
raise,JS - KS
raise,JS - KS
call,7D - 7C
fold,4C - AS
call,JS - QD
fold,JS - QD
call,KD - 4H
fold,7D - 2D
fold,2H - JS
fold,KD - 2S
raise,4H - AH
fold,5H - KH
fold,JS - QC
fold,QC - 6C
fold,KC - JS
fold,8H - QH
fold,2C - JH
fold,2D - 3H
fold,5S - 7S
fold,9H - 3S
fold,6C - 3H
fold,5C - 3H
call,5C - 5H
fold,9H - 10H
fold,9H - 2D
fold,AC - 6D
fold,7H - 2S
fold,KC - 6S
fold,QC - 9H
fold,4D - JS
fold,10H - 8D
fold,5C - 7S
fold,9H - 5D
fold,7C - AC
fold,3H - 8C
call,QD - 10S
fold,KC - 7D
fold,JS - KD
raise,9D - 8D
fold,9D - 8D
fold,9H - 7H
call,7D - AD
fold,7D - AD
fold,7D - 9H
raise,10S - 9S
fold,10D - 3S
fold,3S - 10H
fold,8H - 10C
fold,9H - 7C
fold,JD - AC
fold,6S - 10C
call,3C - KS
fold,KC - 6D
call,KS - 6H
fold,KS - 6H
fold,6H - QC
fold,10H - 7H
fold,5C - AH
fold,5H - QH
fold,2C - JH
fold,9C - JH
fold,4D - 6H
fold,9D - 5H
fold,3H - 5D
fold,5D - 3S
fold,6D - KH
fold,5S - 2D
fold,8S - 5D
call,3S - QD
raise,8H - 7H
call,8H - 7H
call,10C - 5H
fold,JH - 2S
fold,7D - 4C
fold,9C - QD
fold,KC - 6D
fold,9S - 6D
fold,JH - 3H
fold,10C - QD
fold,6S - JH
call,2C - QD
fold,7S - KC
fold,4D - 7S
fold,KD - 6C
fold,5D - KS
fold,10D - 6H
fold,5H - 3C
call,AS - JS
fold,JS - 7C
fold,3S - 4S
call,QD - KS
raise,7D - 6D
raise,10H - JD
fold,QC - 6H
raise,JC - JH
fold,JD - 3H
fold,10C - 2H
call,10D - KH
fold,10C - 2C
fold,8C - 6D
fold,9S - AC
call,KC - QH
call,10C - JC
call,10D - 9D
fold,2S - JC
raise,KH - AC
raise,KH - AC
call,3D - QH
fold,4C - QS
fold,AC - 9H
fold,9D - QD
raise,10H - KC
fold,10H - KC
raise,AH - QC
raise,10C - KC
fold,KC - 4S
call,QC - JS
fold,2D - QS
fold,AD - 8C
fold,KC - 4D
fold,6C - 2D
fold,9H - 4C
fold,9S - AD
call,AC - 3C
fold,AC - 3C
fold,6H - 10H
fold,QH - 4D
fold,3C - 9H
fold,10C - 3H
fold,10C - 2H
fold,3S - JH
fold,6H - QH
fold,10D - 7C
fold,3S - 2D
fold,3S - JH
fold,2D - AH
fold,2C - 2D
fold,10H - 9D
fold,5S - 6H
fold,KS - 9C
call,QH - KH
fold,KS - 9C
raise,JH - AH
fold,8C - AH
call,JH - 7H
call,5D - KD
fold,6S - 9D
fold,3S - JH
raise,JD - AD
raise,JD - AD
fold,5D - 2D
call,JC - QD
raise,5C - AC
fold,5S - AD
fold,AC - 5D
fold,4D - KD
fold,4D - 10H
fold,7S - 4S
raise,KC - AH
fold,6D - QC
fold,8H - 5C
fold,8C - AD
fold,JH - 7H
fold,9H - JS
fold,10C - 6S
fold,9H - 6D
fold,4C - 7C
fold,JH - 5H
fold,5H - 8S
fold,10S - 2H
fold,KC - 6C
call,2C - KC
fold,9D - 3S
fold,2C - 5C
fold,QS - 5D
raise,AS - QH
fold,AS - QH
fold,4D - 3H
call,10C - KH
raise,KC - 9C
fold,7H - 6D
fold,6H - 2S
fold,3C - JC
fold,3D - 6C
call,JH - QC
call,JH - QC
fold,AS - 7C
fold,9H - QD
fold,2S - 8H
fold,8S - QD
fold,AS - 2D
fold,AH - 4D
fold,10C - 6H
fold,AH - 10S
fold,8C - 3S
fold,KS - 10H
call,9C - 3S
fold,2S - 2D
fold,8C - 10S
fold,QS - JD
fold,JH - QS
fold,5D - 6C
fold,9S - AH
call,KH - KC
fold,8D - QH
raise,AS - KS
fold,8H - 5D
fold,10C - 9H
call,JH - 3D
fold,2C - 7H
fold,4H - 2S
fold,AS - 2H
fold,8S - KS
fold,KC - 3D
fold,6S - AS
fold,6H - 6C
fold,JS - 9C
fold,8C - 3D
fold,8S - KS
fold,8S - JS
fold,6S - 3H
fold,3D - 9C
raise,QS - JS
fold,QH - 8H
call,9D - 10D
fold,KC - 3D
fold,KS - 4H
fold,7S - JH
fold,9S - KD
raise,8D - 10D
fold,3D - 4D
fold,4D - AC
call,KC - 2D
fold,8S - 10H
raise,8S - 9S
fold,KC - 9S
call,10H - QC
call,10H - QC
fold,8S - QS
fold,4C - QS
raise,7S - 6S
fold,7S - 6S
fold,7D - 4H
fold,QD - 4S
fold,7H - 8D
fold,KH - 5D
fold,10D - 8C
call,6S - 7S
call,KC - JH
fold,KC - JH
fold,5H - QS
fold,AS - KS
fold,QC - 3C
fold,8H - QS
fold,9D - 8S
fold,5S - KD
raise,AD - 4D
fold,AD - 4D
fold,6S - 4H
fold,3D - KD
fold,AS - 9H
fold,JC - 4D
fold,6C - QD
fold,KD - 7H
raise,6C - 6S
fold,6C - 6S
fold,JH - QS
fold,6C - JH
fold,KS - 9D
call,4H - 3S
fold,3C - 5H
fold,9S - 7C
fold,7H - 2D
fold,3S - 2H
call,9C - 7D
call,9D - 2C
fold,9C - QS
fold,4D - 8H
fold,6H - QS
fold,8H - 2S
fold,4C - 8H
call,5S - AH
call,5S - AH
fold,KD - JS
call,QS - 3H
fold,QS - 3H
fold,KS - 6H
raise,KH - QD
raise,KH - QD
call,6D - 4S
raise,AS - QS
raise,AS - QS
fold,QH - 4H
fold,8H - 5C
fold,KS - 3H
fold,2S - 7D
fold,6S - KH
fold,2C - JD
fold,JH - 5D
raise,8H - QH
fold,8H - QH
fold,6D - 8S
fold,9C - QS
fold,8S - 3D
fold,3C - 8S
fold,6S - 6C
fold,8C - 6H
fold,3S - 3H
fold,3D - QC
fold,9C - 7C
fold,4H - 5D
fold,4S - JH
fold,QH - 4S
raise,QS - 10S
fold,3S - KD
fold,7D - JC
fold,9H - 8C
fold,9D - JC
call,AS - 2S
fold,2H - 6C
fold,2H - 4S
fold,2D - 10D
fold,2D - 6S
fold,2D - KH
fold,QH - 2C
fold,7S - 6H
fold,KD - 8D
fold,3H - 5H
fold,8S - 6S
call,7S - 7C
call,KS - 7H
raise,4C - AC
fold,7H - 5D
fold,5H - 8D
fold,3D - 5S
fold,KH - 8S
fold,6C - 10D
fold,10S - 5H
fold,QS - 9H
raise,8D - 8H
fold,8D - 8H
fold,AH - 3D
fold,10C - 6D
fold,2D - 4D
fold,QD - 4D
call,9H - 8C
fold,3H - 6C
fold,7D - 5C
fold,6H - 9S
fold,3S - 4S
fold,5H - 4D
fold,6H - JC
fold,6S - KS
call,8C - JS
call,8C - JS
fold,3C - 8C
call,8H - AC
fold,8H - AC
fold,8C - 5C
call,QD - QC
call,QD - QC
call,4C - 3S
call,8H - KD
fold,6S - 9D
fold,8D - 6D
fold,6S - KS
fold,KS - 3D
fold,5S - KD
fold,4H - 9C
fold,QC - 2C
raise,9H - 9C
fold,9H - 9C
raise,AC - QC
fold,AC - QC
call,8H - KD
fold,JH - 5H
fold,2C - 8S
fold,3D - KC
fold,4D - 2H
call,5D - 9S
raise,JH - KH
raise,JH - KH
call,3S - 7S
fold,AC - 3C
fold,6S - 7H
fold,3C - QC
fold,4D - JC
fold,4D - AD
fold,QC - 2C
raise,JS - 10H
fold,JS - 10H
raise,KH - QH
fold,3H - 7H
fold,6S - QC
fold,9H - JD
fold,AC - 7S
call,AH - QC
fold,QD - 3S
fold,4C - 2S
fold,4C - 6C
fold,3H - 4C
fold,4C - 9S
fold,10D - 4H
fold,2D - 6S
fold,2H - 7D
fold,8C - 4H
fold,4C - 3H
call,10S - AD
call,5H - 8H
fold,6H - 3D
fold,5H - 4H
fold,QS - 7H
fold,7S - QC
raise,6D - 6C
fold,6D - 6C
fold,KH - 10D
call,9D - 4D
fold,6H - JS
fold,6H - 8C
fold,4D - 8C
raise,10S - 10C
fold,5H - 6D
fold,JH - 2D
call,3C - KH
raise,AD - JD
fold,AC - 6S
call,4S - 6D
fold,10H - 4H
fold,9D - AC
fold,7S - QS
fold,7D - 9D
call,10S - 8S
fold,5C - AH
fold,JD - 5C
fold,8S - 2C
fold,AC - 5H
fold,7S - QD
raise,JH - AD
raise,JH - AD
fold,3C - KS
raise,QH - JC
fold,7H - QS
fold,8H - 3H
fold,6C - 4S
fold,3C - 6H
raise,9D - AD
fold,9D - AD
fold,9S - 4D
call,7S - 8S
fold,9D - KS
fold,3S - 8H
fold,KH - 10S
call,10C - 9S
raise,6S - 6H
call,6S - 6H
fold,8S - 10C
raise,6D - 6C
call,6D - 6C
fold,AD - 4H
fold,2C - 6S
fold,2C - 9H
fold,10D - 4D
fold,JS - 6S
fold,2S - 8S
call,7S - QD
fold,5C - AS
call,5H - JH
fold,6D - 2D
fold,JH - 4C
fold,5S - AC
fold,5S - 4C
fold,2C - 2D
call,4S - 7S
fold,6H - 3S
fold,10H - 2H
fold,QH - JD
fold,9D - 3H
fold,QC - 5C
fold,8C - 4H
call,10D - 10C
fold,7S - KD
raise,AC - AS
fold,2H - 8H
fold,9S - JC
fold,10C - 9S
fold,2D - AC
fold,KD - 3C
fold,3H - AC
fold,QH - 7S
fold,9S - 10C
fold,AH - 2D
fold,JH - 6D
raise,QC - QH
fold,9D - QC
fold,3C - AD
raise,7D - 7H
call,7D - 7H
raise,KS - 10D
fold,KS - 10D
fold,6D - QC
call,5S - 7H
fold,3S - 9S
fold,8C - 5H
fold,JS - 2D
fold,5S - AD
fold,6H - 7S
fold,2S - AC
call,QH - 3C
fold,7H - 3H
fold,KD - 2C
raise,5S - 5H
fold,9S - 6H
fold,AH - 2S
fold,4H - 10S
fold,QS - 8C
fold,5H - 2S
call,JH - AS
fold,4H - 2C
fold,7S - AC
fold,QS - 3D
fold,10D - 4D
fold,7H - 4H
fold,10H - 9C
raise,4H - 5H
fold,4S - 9S
raise,AH - QD
raise,AC - QH
call,QS - KC
fold,2H - QD
fold,5S - AD
fold,JH - 4C
fold,2D - JH
call,9H - 6S
call,9H - 6S
call,JC - QC
fold,10D - 3S
raise,9S - 9C
fold,JS - 4S
fold,6C - JD
fold,2H - 4D
fold,JD - 6C
fold,8D - 6D
fold,JC - 3S
call,AH - 3H
call,2D - 10H
fold,8C - 6C
fold,2C - 9D
call,5C - 3S
fold,QC - 5S
fold,10C - AH
fold,5H - KH
fold,4C - QS
fold,7C - 8S
call,10D - 6C
fold,5D - QH
fold,2H - 10D
fold,5H - 7S
fold,10S - 2C
raise,10S - 10H
raise,10S - 10H
raise,10S - 10H
fold,KH - 8S
fold,AS - 2C
fold,KS - 9H
fold,9H - 10C
fold,2S - KH
fold,4D - 2H
fold,KH - 7S
call,QS - 4S
fold,8D - JH
raise,QC - 10H
fold,QC - 10H
fold,4S - 3S
fold,KD - JC
fold,7H - 5C
call,7C - 2C
fold,6C - AD
fold,JD - 7D
fold,8H - KC
fold,3S - 10S
fold,6C - KC
raise,QD - JH
fold,QD - JH
raise,KH - JH
raise,KH - JH
raise,QC - AC
fold,JD - 5C
fold,AC - 3H
fold,8H - KH
call,6C - AS
raise,QC - KD
raise,QC - KD
raise,QC - QS
raise,QC - QS
fold,JC - 5C
fold,4D - 6C
fold,10S - 9C
call,JH - AC
call,10C - AS
raise,QH - KH
fold,5H - JD
fold,AC - 5H
fold,8S - KH
fold,6H - QC
fold,JS - 7D
fold,QC - 5C
fold,KC - 5H
fold,7S - 6H
fold,8S - JD
call,10C - JC
fold,10S - 3C
raise,9D - QD
fold,7H - 7C
fold,7C - KS
fold,2S - 5D
raise,QC - QH
raise,QC - QH
fold,5D - KS
fold,2H - 7S
call,9S - JS
fold,QC - 4D
fold,4S - 9H
fold,10C - QH
fold,7D - 5S
raise,KS - AD
fold,4C - 5C
fold,7C - 4S
fold,JS - 2H
call,JH - 9H
fold,JH - 9H
call,5C - 9D
fold,9C - 8H
fold,10D - QD
fold,8D - 3D
fold,7S - 3C
fold,AD - 3C
fold,AD - 4C
fold,KH - 2H
call,10D - JS
fold,7H - KD
fold,3H - 10D
fold,5C - 4H
fold,3S - 10S
fold,2C - AC
fold,7S - 2D
fold,QS - 6H
fold,KH - 9H
fold,9D - 4D
fold,7D - 7H
fold,AC - 4S
fold,3D - 8H
fold,9S - KC
fold,9H - 9D
raise,10C - QS
call,10C - QS
raise,AD - 9D
raise,AD - 9D
fold,10C - 6H
raise,KC - AS
call,KC - AS
fold,6H - 4C
call,9C - 3S
fold,JC - 5H
fold,3D - 9C
fold,6C - AD
fold,6D - 2H
fold,9C - 4D
fold,8D - 4D
fold,JC - 9S
fold,AC - 6D
fold,5D - KH
fold,QS - 2C
raise,10S - JH
fold,6D - JS
fold,9S - 6H
fold,6C - 8H
fold,KH - 9S
fold,5D - JD
fold,4S - 2S
fold,KH - 3D
call,10S - AH
fold,JH - 3C
fold,5C - QD
fold,4D - 4H
fold,KS - 7H
fold,QD - 7H
fold,QH - 9D
fold,3H - QD
fold,4S - JH
raise,10D - 10C
fold,7C - 2S
fold,3H - 10H
fold,JS - 2D
fold,AC - 8S
fold,6C - 10H
fold,2H - 7H
fold,5H - 5D
fold,3C - 10C
fold,9S - 4C
raise,KD - KC
fold,4D - 7S
fold,JH - QD
fold,8C - JS
fold,10D - 3S
raise,QH - AC
call,4S - AS
fold,4C - KC
fold,KC - 7C
fold,10C - KH
fold,3D - AS
fold,2H - 4H
fold,9D - KH
fold,6C - 7S
call,8H - 6S
fold,4H - 7C
raise,AD - KH
fold,JS - 9D
fold,10D - JC
fold,KS - 7S
raise,QD - AS
raise,QD - AS
raise,9H - JH
call,8C - 3C
fold,2S - 2C
fold,6C - 2D
fold,6D - 6H
call,9D - 8D
fold,6H - KD
fold,JH - 2H
fold,8H - AD
fold,6D - 4H
fold,2S - 3S
call,KD - 9C
fold,2D - 7D
fold,2S - 10H
fold,KS - 10S
fold,8H - 2D
raise,JC - 10C
call,JC - 10C
fold,QC - 6C
fold,8H - JS
raise,8H - 7H
fold,4H - KC
fold,6D - 2S
fold,7H - 2C
fold,QD - 4H
fold,QD - 5S
fold,2S - 6C
fold,2S - 3H
call,JH - JC
fold,QC - 9C
fold,7C - JC
call,10C - 10H
fold,2S - 5C
fold,QH - 2D
fold,10D - 6S
call,KS - 2H
fold,JC - 2H
fold,3C - 6C
call,QH - 4D
fold,4D - KH
fold,3D - 2S
fold,6H - 10C
fold,9H - 2D
fold,2S - 3C
fold,9C - JD
fold,10S - 2H
fold,6S - 9H
fold,3H - 9S
fold,JC - QH
fold,6H - JS
raise,AC - AH
fold,QC - 8H
fold,JS - 8C
raise,QD - AH
fold,10C - 9S
fold,6S - 2C
fold,QD - 10S
fold,7S - 9S
fold,10D - 4D
call,QD - AC
fold,JS - 7H
fold,AC - 10D
fold,3C - 7H
fold,2C - 8S
fold,2S - 3C
fold,3D - JC
call,5H - AH
fold,KC - 10D
fold,7D - 5C
fold,2C - 7S
fold,3D - 4C
fold,10C - 5C
fold,4H - 4C
fold,2H - 9C
fold,8D - QS
fold,4C - AH
fold,4D - JC
call,JH - 2D
fold,KD - 7H
fold,9D - AH
raise,AC - KD
call,AH - QH
fold,6D - AD
fold,AC - 5S
fold,5C - 9H
call,4D - 3S
fold,AS - 9D
fold,2H - 7S
fold,JS - 5C
raise,6H - 6D
fold,5H - 9D
fold,9D - 10H
fold,QC - 3H
fold,QS - 7S
fold,KC - 5S
fold,8C - 2C
fold,6C - 2C
call,9S - 3D
fold,2D - 6D
fold,KS - JD
fold,10H - 3D
fold,6S - JH
fold,9H - KC
fold,8C - 4S
fold,4S - 6C
call,7D - 9H
fold,JH - 3S
fold,10H - 5C
fold,QD - 8S
fold,AC - 3S
fold,AD - 8S
fold,2S - 4H
fold,6C - 2S
fold,7H - 4H
fold,5H - AS
fold,7D - 3C
raise,JH - AD
fold,JH - AD
fold,AS - KD
fold,10C - 7S
fold,3D - 8D
call,KS - QD
raise,QS - JH
fold,QS - JH
fold,4H - QS
fold,QH - 5H
fold,6C - QH
fold,9D - 8S
fold,8S - AH
raise,AC - QD
call,9S - 5S
call,QH - KC
fold,6H - 10S
fold,JS - 6D
fold,JD - 8H
call,AH - 6H
fold,AH - 6H
fold,2S - 10H
fold,JD - 6D
raise,AH - QC
fold,2D - 6H
fold,8S - 3H
fold,6D - AH
fold,5D - 10D
fold,KD - 4C
fold,7D - AS
fold,6C - 4H
fold,8S - 2C
fold,10C - QH
fold,3C - JD
fold,QH - 4H
fold,8H - 9C
fold,9S - JH
fold,4H - QC
fold,7C - 5D
fold,5H - 10S
fold,7C - 6D
fold,3S - 9H
fold,6D - 3C
fold,9D - AS
fold,QH - 7S
fold,4S - 2C
raise,AH - 3H
call,AH - 3H
fold,KS - KD
raise,KC - QH
call,KC - QH
fold,9C - 8H
call,2S - 7C
fold,2S - 7C
fold,KH - 8C
fold,QD - 8H
fold,4D - 6D
call,KC - KH
fold,6H - 7C
fold,3S - 10C
fold,3D - 5H
fold,9S - 7C
fold,9H - JH
fold,9D - 7C
fold,8C - 2H
fold,10S - 8H
fold,8C - JH
fold,QH - KS
fold,KD - 9S
fold,9C - 4C
call,5S - AS
fold,3H - JS
raise,4C - 5C
fold,4C - 5C
fold,3S - 8S
fold,7C - AC
